"id","time","length","signal","duration","mac","sequence","tags","ssid","vendor"
727,2017-11-15 20:15:00,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",513,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
728,2017-11-15 20:15:11,312,-85,2488,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",3774,"0,4,8,1,26,146,17,9,30","","Nvidia"
729,2017-11-15 20:15:16,218,-90,1736,"acaf5f88c0594953afa646cec909f9b579bdfb6743f671aa2ef070288820a020",397,"0,8,4,4,120,17","","SonyMobi"
730,2017-11-15 20:15:16,218,-91,1736,"acaf5f88c0594953afa646cec909f9b579bdfb6743f671aa2ef070288820a020",398,"0,8,4,4,120,17","","SonyMobi"
731,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",674,"11,8,1,26,4,8,12","VM149521-2G","Google"
732,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",675,"11,8,1,26,4,8,12","VM149521-2G","Google"
733,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",676,"11,8,1,26,4,8,12","VM149521-2G","Google"
734,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",677,"11,8,1,26,4,8,12","VM149521-2G","Google"
735,2017-11-15 20:15:33,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",678,"11,8,1,26,4,8,12","VM149521-2G","Google"
736,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",679,"11,8,1,26,4,8,12","VM149521-2G","Google"
737,2017-11-15 20:15:33,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",680,"11,8,1,26,4,8,12","VM149521-2G","Google"
738,2017-11-15 20:15:38,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",774,"11,8,1,26,4,8,12","VM149521-2G","Google"
739,2017-11-15 20:15:38,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",775,"11,8,1,26,4,8,12","VM149521-2G","Google"
740,2017-11-15 20:15:38,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",776,"11,8,1,26,4,8,12","VM149521-2G","Google"
741,2017-11-15 20:15:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",777,"11,8,1,26,4,8,12","VM149521-2G","Google"
742,2017-11-15 20:15:38,126,-78,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",779,"0,8,1,26,4,8,12","","Google"
743,2017-11-15 20:15:38,126,-78,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",780,"0,8,1,26,4,8,12","","Google"
744,2017-11-15 20:15:38,126,-90,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",781,"0,8,1,26,4,8,12","","Google"
745,2017-11-15 20:15:38,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",783,"11,255","VM149521-2","Google"
746,2017-11-15 20:15:38,137,-80,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",792,"11,8,1,26,4,8,12","VM149521-2G","Google"
747,2017-11-15 20:15:38,137,-80,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",794,"11,136","VM149521-2G","Google"
748,2017-11-15 20:15:46,163,-70,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1803,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
749,2017-11-15 20:15:46,163,-70,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1804,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
750,2017-11-15 20:15:46,163,-73,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1805,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
751,2017-11-15 20:15:46,163,-72,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1806,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
752,2017-11-15 20:15:46,163,-72,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1810,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
753,2017-11-15 20:16:02,113,-87,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1168,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
754,2017-11-15 20:16:02,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1169,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
755,2017-11-15 20:16:02,113,-89,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1170,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
756,2017-11-15 20:16:02,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1171,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
757,2017-11-15 20:16:02,113,-89,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1172,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
758,2017-11-15 20:16:02,198,-90,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",749,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
759,2017-11-15 20:16:03,198,-89,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",751,"11,4,8,1,26,8,7,248","BTHub5-9Z8F","Apple"
760,2017-11-15 20:16:10,133,-88,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",3133,"0,4,8,1,26,8,8,9","","SonyMobi"
761,2017-11-15 20:16:10,133,-87,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",3134,"0,4,8,1,26,8,8,9","","SonyMobi"
762,2017-11-15 20:16:10,133,-84,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",3135,"0,4,8,1,26,8,8,9","","SonyMobi"
763,2017-11-15 20:16:11,222,-90,1768,"49d7c45b141f27dc0f1fa8363247e4479c3051c75ec9ef4a656faa98cd9d1d83",4080,"","",NA
764,2017-11-15 20:16:17,102,-90,808,"a2afb70ed8e473e933dbee6ba4573b580131a5b5336d5c12ada4c48215529e54",1358,"0,8,1,26,4","","Azurewav"
765,2017-11-15 20:16:24,163,-84,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1957,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
766,2017-11-15 20:16:24,163,-84,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1958,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
767,2017-11-15 20:16:27,163,-83,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",1999,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
768,2017-11-15 20:16:27,163,-82,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2000,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
769,2017-11-15 20:16:36,90,-87,712,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",1922,"19,8,4","EE-BrightBox-jpne7m","AmazonTe"
770,2017-11-15 20:16:36,71,-86,560,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",1923,"0,8,4","","AmazonTe"
771,2017-11-15 20:16:36,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1464,"11,8,1,26,4,8,12","VM149521-2G","Google"
772,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1465,"11,8,1,26,4,8,12","VM149521-2G","Google"
773,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1466,"11,8,1,26,4,8,12","VM149521-2G","Google"
774,2017-11-15 20:16:36,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1467,"11,8,1,26,4,8,12","VM149521-2G","Google"
775,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1469,"11,8,1,26,4,8,12","VM149521-2G","Google"
776,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1470,"11,8,1,26,4,8,12","VM149521-2G","Google"
777,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1471,"11,8,1,26,4,8,12","VM149521-2G","Google"
778,2017-11-15 20:16:36,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1472,"11,8,1,26,4,8,12","VM149521-2G","Google"
779,2017-11-15 20:16:47,90,-87,712,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",1965,"19,8,4","EE-BrightBox-jpne7m","AmazonTe"
780,2017-11-15 20:16:57,71,-86,560,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",2004,"0,8,4","","AmazonTe"
781,2017-11-15 20:17:04,163,-82,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2192,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
782,2017-11-15 20:17:04,163,-83,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2193,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
783,2017-11-15 20:17:04,163,-84,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2194,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
784,2017-11-15 20:17:05,113,-93,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1969,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
785,2017-11-15 20:17:05,113,-92,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1971,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
786,2017-11-15 20:17:06,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",1,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
787,2017-11-15 20:17:06,142,-83,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",2,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
788,2017-11-15 20:17:06,146,-83,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",3,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
789,2017-11-15 20:17:06,142,-83,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
790,2017-11-15 20:17:14,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",108,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
791,2017-11-15 20:17:14,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",109,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
792,2017-11-15 20:17:14,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",110,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
793,2017-11-15 20:17:14,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",111,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
794,2017-11-15 20:17:14,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",112,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
795,2017-11-15 20:17:18,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",224,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
796,2017-11-15 20:17:18,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",225,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
797,2017-11-15 20:17:18,146,-78,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",226,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
798,2017-11-15 20:17:18,142,-78,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",227,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
799,2017-11-15 20:17:20,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",280,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
800,2017-11-15 20:17:20,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",281,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
801,2017-11-15 20:17:20,146,-81,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",282,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
802,2017-11-15 20:17:20,142,-81,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",283,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
803,2017-11-15 20:17:20,142,-80,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",287,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
804,2017-11-15 20:17:21,227,-85,1808,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",2079,"10,8,4,125,17","MYWIFI4CC9","AmazonTe"
805,2017-11-15 20:17:21,217,-86,1728,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",2080,"0,8,4,125,17","","AmazonTe"
806,2017-11-15 20:17:21,227,-87,1808,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",2081,"10,8,4,125,187","MYWIFI4CC9","AmazonTe"
807,2017-11-15 20:17:24,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",402,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
808,2017-11-15 20:17:24,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",403,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
809,2017-11-15 20:17:24,142,-80,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",409,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
810,2017-11-15 20:17:24,198,-92,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",865,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
811,2017-11-15 20:17:24,198,-92,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",866,"11,4,8,1,26,4,255","BTHub5-9Z8F","Apple"
812,2017-11-15 20:17:37,206,-91,1640,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",21,"12,4,8,1,26,8,1,5,19,7,9,29","_The Cloud X","SamsungE"
813,2017-11-15 20:17:38,126,-79,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2141,"0,8,1,26,4,8,12","","Google"
814,2017-11-15 20:17:38,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",541,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
815,2017-11-15 20:17:38,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",542,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
816,2017-11-15 20:17:41,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2279,"11,8,1,26,4,8,12","VM149521-2G","Google"
817,2017-11-15 20:17:41,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2280,"11,8,1,26,4,8,12","VM149521-2G","Google"
818,2017-11-15 20:17:41,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2281,"11,8,1,26,4,8,12","VM149521-2G","Google"
819,2017-11-15 20:17:41,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2282,"11,8,1,26,4,8,12","VM149521-2G","Google"
820,2017-11-15 20:17:42,137,-80,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2283,"11,8,1,26,4,8,12","VM149521-2G","Google"
821,2017-11-15 20:17:55,71,-92,560,"418c7d405f1476fcb3735f95c845922c1b4abe643cb3c6691e2efe8ce2ffdac6",3732,"0,8,4","","Google"
822,2017-11-15 20:17:55,71,-89,560,"62e0f1688d03103e5ce7e48bc2a201a02364602aaf1088e4a60f654c99ab4013",3734,"0,8,4","","Google"
823,2017-11-15 20:17:55,142,-89,1128,"22d8e32bdd30b5e30a8fb7022cc5cc67f14070bb1032c5dfaf3cc1bc922e48b8",1570,"13,4,8,1,26,7,6,1,5","Claro/Codetel","SamsungE"
824,2017-11-15 20:17:55,129,-89,1024,"22d8e32bdd30b5e30a8fb7022cc5cc67f14070bb1032c5dfaf3cc1bc922e48b8",1571,"0,4,8,1,26,7,6,1,5","","SamsungE"
825,2017-11-15 20:17:56,127,-90,1008,"17b6507f49da6f5563d8812c4ea96ba1b76bda6ebf674ca038fab0b43fbe5cdb",3429,"0,4,8,1,26,5,5,9","","SamsungE"
826,2017-11-15 20:17:56,166,-87,1320,"46323b85ea6d7d04a1dba987551811caefe45f29b1adeb6f5f53c325c3c6e5a5",3123,"32,8,4,30,26,1","					","CompexPt"
827,2017-11-15 20:17:56,134,-91,1064,"46323b85ea6d7d04a1dba987551811caefe45f29b1adeb6f5f53c325c3c6e5a5",3126,"0,8,4,30,26,1","","CompexPt"
828,2017-11-15 20:17:56,166,-90,1320,"46323b85ea6d7d04a1dba987551811caefe45f29b1adeb6f5f53c325c3c6e5a5",3127,"32,8,4,30,26,1","					","CompexPt"
829,2017-11-15 20:17:58,146,-83,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",679,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
830,2017-11-15 20:17:58,142,-82,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",680,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
831,2017-11-15 20:17:58,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",681,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
832,2017-11-15 20:17:58,142,-83,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",682,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
833,2017-11-15 20:17:58,146,-82,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",683,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
834,2017-11-15 20:18:02,146,-80,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",791,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
835,2017-11-15 20:18:02,142,-81,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",792,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
836,2017-11-15 20:18:02,146,-80,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",793,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
837,2017-11-15 20:18:02,142,-81,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",794,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
838,2017-11-15 20:18:02,142,-79,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",796,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
839,2017-11-15 20:18:08,113,-89,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2629,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
840,2017-11-15 20:18:08,113,-89,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2630,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
841,2017-11-15 20:18:08,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2631,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
842,2017-11-15 20:18:13,111,-93,880,"e9aae9e90dcfc4450a4f60edd37d09e8a29956bfd55f72a471f5b7a35e3b2d8e",3680,"0,4,8,1,26,7","","LenovoMo"
843,2017-11-15 20:18:17,323,-80,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",3852,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
844,2017-11-15 20:18:20,71,-49,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",478,"0,8,4","","Fn-LinkT"
845,2017-11-15 20:18:20,71,-50,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",480,"0,8,4","","Fn-LinkT"
846,2017-11-15 20:18:20,202,-50,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",481,"0,8,4,129","","Fn-LinkT"
847,2017-11-15 20:18:20,71,-53,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",482,"0,8,4","","Fn-LinkT"
848,2017-11-15 20:18:20,202,-53,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",483,"0,8,4,129","","Fn-LinkT"
849,2017-11-15 20:18:44,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2945,"11,8,1,26,4,8,12","VM149521-2G","Google"
850,2017-11-15 20:18:44,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2946,"11,8,1,26,4,8,12","VM149521-2G","Google"
851,2017-11-15 20:18:44,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2947,"11,8,1,26,4,8,12","VM149521-2G","Google"
852,2017-11-15 20:18:44,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2948,"11,8,1,26,4,8,12","VM149521-2G","Google"
853,2017-11-15 20:18:44,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2952,"11,8,1,26,4,8,12","VM149521-2G","Google"
854,2017-11-15 20:18:44,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2953,"11,8,1,26,4,8,12","VM149521-2G","Google"
855,2017-11-15 20:19:25,150,-92,1192,"36e682dee926487de9c62b5287f67bc62e4828e48dc57bcbf1d38729f2037672",3894,"16,8,4,30,26,1","WLANIBISPLUSLBSL","CompexPt"
856,2017-11-15 20:19:25,134,-92,1064,"4ee294c1678abdf6a141b26f6a4648cf43c0ea67819a7e0fe988af0f3b08d946",3895,"0,8,4,30,26,1","","CompexPt"
857,2017-11-15 20:19:26,146,-80,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",973,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
858,2017-11-15 20:19:26,142,-78,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",974,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
859,2017-11-15 20:19:26,146,-78,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",975,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
860,2017-11-15 20:19:26,142,-79,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",976,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
861,2017-11-15 20:19:26,142,-92,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",978,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
862,2017-11-15 20:19:38,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3526,"11,8,1,26,4,8,12","VM149521-2G","Google"
863,2017-11-15 20:19:38,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3527,"11,8,1,26,4,8,12","VM149521-2G","Google"
864,2017-11-15 20:19:38,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3528,"11,8,1,26,4,8,12","VM149521-2G","Google"
865,2017-11-15 20:19:38,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3529,"11,8,1,26,4,8,12","VM149521-2G","Google"
866,2017-11-15 20:19:38,126,-76,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3530,"0,8,1,26,4,8,12","","Google"
867,2017-11-15 20:19:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3531,"0,8,1,26,4,8,12","","Google"
868,2017-11-15 20:19:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3533,"0,8,1,26,4,8,12","","Google"
869,2017-11-15 20:19:38,126,-78,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3539,"0,8,1,26,4,8,12","","Google"
870,2017-11-15 20:19:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3540,"0,8,1,26,4,8,12","","Google"
871,2017-11-15 20:19:47,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3733,"11,8,1,26,4,8,12","VM149521-2G","Google"
872,2017-11-15 20:19:47,137,-80,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3734,"11,8,1,26,4,8,12","VM149521-2G","Google"
873,2017-11-15 20:19:47,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3735,"11,8,1,26,4,8,12","VM149521-2G","Google"
874,2017-11-15 20:19:47,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3736,"11,8,1,26,4,8,12","VM149521-2G","Google"
875,2017-11-15 20:19:47,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3738,"11,8,1,26,4,8,12","VM149521-2G","Google"
