     16 "000750","1040"
     14 "000750","1045"
     39 "000750","1050"
     32 "000750","1055"
     11 "000750","1100"
     27 "000750","1105"
     20 "000750","1110"
     74 "000750","1115"
     65 "000750","1120"
     39 "000750","1125"
     66 "000750","1130"
     26 "000750","1135"
     27 "000750","1140"
     30 "000750","1145"
     49 "000750","1150"
     28 "000750","1155"
     30 "000750","1200"
     28 "000750","1205"
     16 "000750","1210"
      9 "000750","1215"
     16 "000750","1220"
     16 "000750","1225"
     24 "000750","1230"
     58 "000750","1235"
     47 "000750","1240"
     32 "000750","1245"
     44 "000750","1250"
     33 "000750","1310"
     26 "000750","1315"
     17 "000750","1320"
     11 "000750","1325"
     18 "000750","1330"
     24 "000750","1335"
     21 "000750","1340"
     12 "000750","1345"
     12 "000750","1350"
     23 "000750","1355"
     11 "000750","1400"
     18 "000750","1405"
     51 "000750","1410"
     39 "000750","1415"
     26 "000750","1420"
     22 "000750","1425"
     35 "000750","1430"
     50 "000750","1435"
     32 "000750","1440"
     51 "000750","1445"
     60 "000750","1450"
     38 "000750","1455"
     51 "000750","1500"
     75 "000750","1505"
     48 "000750","1510"
     59 "000750","1515"
     50 "000750","1520"
     39 "000750","1525"
     72 "000750","1530"
     49 "000750","1535"
     34 "000750","1540"
     64 "000750","1545"
     42 "000750","1550"
     52 "000750","1555"
     56 "000750","1600"
     24 "000750","1605"
     21 "000750","1610"
     26 "000750","1615"
     45 "000750","1620"
     40 "000750","1625"
     57 "000750","1630"
     36 "000750","1635"
     44 "000750","1640"
     28 "000750","1645"
     29 "000750","1650"
     40 "000750","1710"
     35 "000750","1715"
     17 "000750","1720"
     15 "000750","1725"
     21 "000750","1735"
     53 "000750","1740"
     55 "000750","1745"
     53 "000750","1750"
     37 "000750","1755"
     26 "000750","1800"
     29 "000750","1805"
     30 "000750","1810"
     38 "000750","1815"
     22 "000750","1820"
     19 "000750","1825"
     15 "000750","1830"
      8 "000750","1835"
     16 "000750","1840"
     11 "000750","1845"
      8 "000750","1850"
      9 "000750","1855"
     14 "000750","1900"
     13 "000750","1905"
      5 "000750","1910"
      4 "000750","1915"
     12 "000750","1920"
      8 "000750","1925"
     14 "000750","1930"
     17 "000750","1935"
     13 "000750","1940"
     10 "000750","1945"
     25 "000750","1950"
     13 "000750","1955"
      8 "000750","2000"
     11 "000750","2005"
      8 "000750","2010"
      6 "000750","2015"
      7 "000750","2020"
     16 "000750","2025"
     21 "000750","2030"
     12 "000750","2035"
     25 "000750","2040"
      5 "000750","2045"
     10 "000750","2050"
      5 "000750","2110"
     15 "000750","2115"
      7 "000750","2120"
      8 "000750","2125"
     10 "000750","2130"
     15 "000750","2135"
      3 "000750","2140"
     18 "000750","2145"
      3 "000750","2150"
      9 "000750","2155"
      7 "000750","2200"
      2 "000750","2205"
      7 "000750","2210"
      5 "000750","2215"
      3 "000750","2220"
     14 "000750","2225"
     32 "000750","2230"
     22 "000750","2235"
      6 "000750","2240"
      4 "000750","2245"
      5 "000750","2250"
      3 "000750","2255"
     12 "000750","2300"
      8 "000750","2305"
      3 "000750","2310"
     10 "000750","2315"
      6 "000750","2320"
      9 "000750","2325"
      6 "000750","2330"
      5 "000750","2335"
      6 "000750","2340"
      5 "000750","2345"
      6 "000750","2350"
      3 "000750","2355"
     11 "000795","0010"
     28 "000795","0015"
     31 "000795","0020"
     24 "000795","0025"
     21 "000795","0035"
     26 "000795","0040"
     25 "000795","0045"
      8 "000795","0050"
     10 "000795","0055"
     16 "000795","0100"
     20 "000795","0105"
     32 "000795","0110"
     14 "000795","0115"
     11 "000795","0120"
      3 "000795","0125"
     17 "000795","0130"
      5 "000795","0135"
      9 "000795","0140"
     10 "000795","0145"
     16 "000795","0150"
     11 "000795","0155"
     21 "000795","0200"
     14 "000795","0205"
     12 "000795","0210"
     26 "000795","0215"
     19 "000795","0220"
     61 "000795","0225"
     57 "000795","0230"
     32 "000795","0235"
     44 "000795","0240"
     19 "000795","0245"
     23 "000795","0250"
     42 "000795","0255"
     32 "000795","0300"
     25 "000795","0305"
     17 "000795","0310"
      7 "000795","0315"
     17 "000795","0320"
      7 "000795","0325"
      8 "000795","0330"
     29 "000795","0335"
     21 "000795","0340"
     18 "000795","0345"
     11 "000795","0350"
     11 "000795","0410"
     44 "000795","0415"
     30 "000795","0420"
     52 "000795","0425"
     50 "000795","0430"
     13 "000795","0435"
     16 "000795","0440"
      6 "000795","0445"
     10 "000795","0450"
      8 "000795","0455"
      5 "000795","0500"
      2 "000795","0505"
      2 "000795","0510"
      5 "000795","0515"
      3 "000795","0520"
      6 "000795","0525"
      1 "000795","0530"
      2 "000795","0535"
      2 "000795","0540"
     12 "000795","0545"
      3 "000795","0550"
      5 "000795","0555"
      1 "000795","0600"
      3 "000795","0605"
      2 "000795","0610"
      1 "000795","0615"
      1 "000795","0620"
      1 "000795","0625"
      2 "000795","0630"
      1 "000795","0635"
      1 "000795","0640"
      2 "000795","0645"
      1 "000795","0650"
      3 "000795","0655"
      1 "000795","0700"
      2 "000795","0705"
      2 "000795","0710"
      3 "000795","0715"
      1 "000795","0720"
      2 "000795","0725"
      2 "000795","0730"
     10 "000795","0735"
      2 "000795","0740"
      2 "000795","0745"
      1 "000795","0750"
      4 "000795","0810"
      6 "000795","0815"
      4 "000795","0820"
      7 "000795","0825"
      5 "000795","0830"
      3 "000795","0835"
      2 "000795","0840"
      4 "000795","0845"
      4 "000795","0850"
     60 "000795","0855"
      2 "000795","0910"
      3 "000795","0915"
      9 "000795","0920"
      3 "000795","0925"
      3 "000795","0930"
     20 "000795","0935"
     28 "000795","0940"
     15 "000795","0945"
     14 "000795","0950"
     18 "000795","0955"
     39 "000795","1000"
     13 "000795","1005"
     26 "000795","1010"
     11 "000795","1015"
     25 "000795","1020"
     16 "000795","1025"
     16 "000795","1030"
     24 "000795","1035"
     25 "000795","1040"
     22 "000795","1045"
     23 "000795","1050"
     18 "000795","1055"
     31 "000795","1100"
     27 "000795","1105"
     13 "000795","1110"
     17 "000795","1115"
     17 "000795","1120"
     11 "000795","1125"
     18 "000795","1130"
     22 "000795","1135"
     16 "000795","1140"
     30 "000795","1145"
     21 "000795","1150"
     30 "000795","1155"
     17 "000795","1200"
     18 "000795","1205"
     11 "000795","1210"
     19 "000795","1215"
     12 "000795","1220"
      9 "000795","1240"
     11 "000795","1245"
     21 "000795","1250"
     12 "000795","1255"
     14 "000795","1300"
      6 "000795","1305"
      5 "000795","1310"
     22 "000795","1315"
     15 "000795","1320"
     13 "000795","1325"
      9 "000795","1330"
     12 "000795","1335"
     18 "000795","1340"
     23 "000795","1345"
     15 "000795","1350"
     28 "000795","1355"
     25 "000795","1400"
     28 "000795","1405"
     20 "000795","1410"
     11 "000795","1415"
     26 "000795","1420"
     24 "000795","1425"
     23 "000795","1430"
     28 "000795","1435"
     18 "000795","1440"
     41 "000795","1445"
     13 "000795","1450"
      8 "000795","1455"
      9 "000795","1500"
     15 "000795","1505"
     39 "000795","1510"
      8 "000795","1515"
     20 "000795","1520"
     14 "000795","1525"
     15 "000795","1530"
     19 "000795","1535"
     16 "000795","1540"
     11 "000795","1545"
     16 "000795","1550"
      6 "000795","1610"
      9 "000795","1615"
      6 "000795","1620"
      4 "000795","1625"
      9 "000795","1630"
     10 "000795","1635"
      1 "000795","1640"
     16 "000795","1645"
     13 "000795","1650"
     15 "000795","1655"
      6 "000795","1700"
     13 "000795","1705"
     14 "000795","1710"
     16 "000795","1715"
     34 "000795","1720"
     29 "000795","1725"
     18 "000795","1730"
     22 "000795","1735"
     12 "000795","1740"
     25 "000795","1745"
      8 "000795","1750"
     14 "000795","1755"
     18 "000795","1800"
      4 "000795","1805"
     14 "000795","1810"
     24 "000795","1815"
     15 "000795","1820"
      6 "000795","1825"
     25 "000795","1830"
     32 "000795","1835"
      7 "000795","1840"
      4 "000795","1845"
      7 "000795","1850"
     10 "000795","1855"
      9 "000795","1900"
      7 "000795","1905"
      8 "000795","1910"
      6 "000795","1915"
     13 "000795","1920"
      4 "000795","1925"
      2 "000795","1930"
      4 "000795","1935"
      6 "000795","1940"
     18 "000795","1945"
     14 "000795","1950"
     18 "000795","2010"
     12 "000795","2015"
     20 "000795","2020"
      5 "000795","2025"
      6 "000795","2030"
      6 "000795","2035"
      8 "000795","2040"
      8 "000795","2045"
      7 "000795","2050"
      5 "000795","2055"
     10 "000795","2100"
     13 "000795","2105"
      3 "000795","2110"
     11 "000795","2115"
     12 "000795","2120"
     15 "000795","2125"
      3 "000795","2130"
      9 "000795","2135"
      4 "000795","2140"
      4 "000795","2145"
      5 "000795","2150"
      5 "000795","2155"
      9 "000795","2200"
      6 "000795","2205"
      4 "000795","2210"
      5 "000795","2215"
      4 "000795","2220"
      2 "000795","2225"
      3 "000795","2230"
      3 "000795","2235"
      6 "000795","2240"
      5 "000795","2245"
      7 "000795","2250"
      5 "000795","2255"
      7 "000795","2300"
      2 "000795","2305"
      3 "000795","2310"
      5 "000795","2315"
      2 "000795","2320"
      7 "000795","2325"
      6 "000795","2330"
      3 "000795","2335"
      6 "000795","2340"
      2 "000795","2345"
      4 "000795","2350"
      4 "000802","0005"
      1 "000802","0015"
      1 "000802","0020"
      1 "000802","0025"
      2 "000802","0030"
      7 "000802","0035"
      1 "000802","0040"
      1 "000802","0045"
      1 "000802","0050"
      6 "000802","0105"
      1 "000802","0110"
      1 "000802","0115"
      1 "000802","0120"
      2 "000802","0125"
      2 "000802","0130"
      3 "000802","0135"
      1 "000802","0140"
      1 "000802","0150"
      1 "000802","0155"
      6 "000802","0205"
      1 "000802","0210"
      2 "000802","0215"
      1 "000802","0220"
      1 "000802","0225"
      1 "000802","0230"
      2 "000802","0235"
      1 "000802","0240"
      2 "000802","0255"
      5 "000802","0305"
      1 "000802","0315"
      6 "000802","0335"
      1 "000802","0340"
      2 "000802","0345"
      1 "000802","0350"
      2 "000802","0355"
      2 "000802","0400"
      4 "000802","0405"
      4 "000802","0435"
      1 "000802","0440"
      1 "000802","0445"
      1 "000802","0450"
      4 "000802","0455"
      2 "000802","0500"
      6 "000802","0505"
      4 "000802","0510"
      1 "000802","0515"
      1 "000802","0520"
      1 "000802","0525"
      1 "000802","0530"
      4 "000802","0535"
      2 "000802","0540"
      1 "000802","0545"
      1 "000802","0600"
      6 "000802","0605"
      1 "000802","0610"
      1 "000802","0615"
      2 "000802","0620"
      1 "000802","0625"
      2 "000802","0630"
      3 "000802","0635"
      1 "000802","0640"
      1 "000802","0645"
      1 "000802","0650"
      1 "000802","0655"
      2 "000802","0700"
      4 "000802","0705"
      1 "000802","0710"
      2 "000802","0715"
      1 "000802","0720"
      2 "000802","0725"
      2 "000802","0730"
      4 "000802","0735"
      1 "000802","0740"
      3 "000802","0745"
      2 "000802","0750"
      3 "000802","0805"
      4 "000802","0815"
      1 "000802","0820"
      7 "000802","0825"
      6 "000802","0830"
     12 "000802","0835"
      3 "000802","0840"
      2 "000802","0850"
      6 "000802","0855"
     29 "000802","0910"
     35 "000802","0915"
     23 "000802","0920"
      9 "000802","0925"
      9 "000802","0930"
     14 "000802","0935"
     21 "000802","0940"
      8 "000802","0945"
     34 "000802","0950"
     48 "000802","0955"
     22 "000802","1000"
     11 "000802","1005"
     13 "000802","1010"
      8 "000802","1015"
     11 "000802","1020"
     14 "000802","1025"
     19 "000802","1030"
     24 "000802","1035"
     17 "000802","1040"
     23 "000802","1045"
     15 "000802","1050"
      9 "000802","1055"
     25 "000802","1100"
     27 "000802","1105"
     19 "000802","1110"
     11 "000802","1115"
     38 "000802","1120"
      9 "000802","1125"
      7 "000802","1130"
     23 "000802","1135"
     12 "000802","1140"
     20 "000802","1145"
     27 "000802","1150"
     28 "000802","1155"
     20 "000802","1200"
     20 "000802","1205"
     24 "000802","1210"
     27 "000802","1215"
     16 "000802","1220"
     14 "000802","1225"
     34 "000802","1230"
     29 "000802","1235"
     43 "000802","1240"
     39 "000802","1245"
     32 "000802","1250"
     22 "000802","1255"
     26 "000802","1300"
     28 "000802","1305"
     26 "000802","1310"
     34 "000802","1315"
     46 "000802","1320"
     33 "000802","1325"
     70 "000802","1330"
     47 "000802","1335"
     36 "000802","1340"
     19 "000802","1345"
     21 "000802","1350"
     10 "000802","1355"
     10 "000802","1400"
     36 "000802","1405"
     16 "000802","1410"
     17 "000802","1415"
     10 "000802","1420"
      7 "000802","1425"
     10 "000802","1430"
     10 "000802","1435"
     13 "000802","1440"
     22 "000802","1445"
     28 "000802","1450"
      4 "000802","1455"
      8 "000802","1500"
     12 "000802","1505"
     13 "000802","1510"
     17 "000802","1515"
     43 "000802","1520"
     17 "000802","1525"
      7 "000802","1530"
     10 "000802","1535"
     26 "000802","1540"
     25 "000802","1545"
     42 "000802","1550"
     33 "000802","1555"
     36 "000802","1600"
     38 "000802","1605"
     51 "000802","1610"
     40 "000802","1615"
     46 "000802","1620"
     42 "000802","1625"
     29 "000802","1630"
     24 "000802","1635"
     24 "000802","1640"
     57 "000802","1645"
     51 "000802","1650"
     41 "000802","1655"
    129 "000802","1700"
     30 "000802","1705"
      9 "000802","1710"
      9 "000802","1715"
      5 "000802","1720"
      5 "000802","1725"
      5 "000802","1730"
      8 "000802","1735"
      3 "000802","1740"
      6 "000802","1745"
      2 "000802","1750"
     12 "000802","1755"
      7 "000802","1800"
     23 "000802","1805"
     24 "000802","1810"
     23 "000802","1815"
     11 "000802","1820"
     11 "000802","1825"
     47 "000802","1830"
     22 "000802","1835"
      3 "000802","1840"
     20 "000802","1845"
      3 "000802","1850"
      1 "000802","1855"
      2 "000802","1900"
      5 "000802","1905"
      7 "000802","1910"
      1 "000802","1915"
      8 "000802","1920"
      2 "000802","1925"
      2 "000802","1930"
     11 "000802","1935"
      7 "000802","1940"
      4 "000802","1945"
      1 "000802","1950"
      3 "000802","1955"
      3 "000802","2000"
     21 "000802","2005"
     17 "000802","2010"
      6 "000802","2015"
      4 "000802","2020"
      2 "000802","2025"
      2 "000802","2030"
      4 "000802","2035"
     23 "000802","2040"
      2 "000802","2045"
     10 "000802","2050"
      1 "000802","2055"
      5 "000802","2100"
     10 "000802","2105"
      2 "000802","2110"
      2 "000802","2115"
     11 "000802","2120"
      6 "000802","2125"
      2 "000802","2130"
      3 "000802","2135"
      2 "000802","2140"
      1 "000802","2145"
      1 "000802","2150"
      1 "000802","2155"
      3 "000802","2200"
      8 "000802","2205"
      8 "000802","2210"
      2 "000802","2215"
      1 "000802","2220"
      3 "000802","2225"
      3 "000802","2230"
      4 "000802","2235"
      8 "000802","2240"
      5 "000802","2245"
      1 "000802","2250"
      1 "000802","2255"
      2 "000802","2300"
      5 "000802","2305"
      8 "000802","2310"
      9 "000802","2315"
      3 "000802","2320"
      1 "000802","2325"
      6 "000802","2335"
      1 "000802","2340"
      1 "000802","2345"
      2 "000802","2350"
      3 "000802","2355"
     92 "000756","0005"
     88 "000756","0010"
     84 "000756","0015"
    108 "000756","0020"
     68 "000756","0025"
     93 "000756","0030"
    101 "000756","0035"
    106 "000756","0040"
     74 "000756","0045"
    100 "000756","0050"
     80 "000756","0055"
     49 "000756","0100"
     83 "000756","0105"
     77 "000756","0110"
     66 "000756","0115"
     50 "000756","0120"
     61 "000756","0125"
     38 "000756","0130"
     29 "000756","0135"
     34 "000756","0140"
     36 "000756","0145"
     46 "000756","0150"
     54 "000756","0155"
     42 "000756","0205"
     47 "000756","0210"
     46 "000756","0215"
     58 "000756","0220"
     56 "000756","0225"
     86 "000756","0230"
    127 "000756","0235"
    137 "000756","0240"
     87 "000756","0245"
     66 "000756","0250"
     72 "000756","0255"
     44 "000756","0300"
     44 "000756","0305"
     40 "000756","0310"
     70 "000756","0315"
     76 "000756","0320"
     36 "000756","0325"
     33 "000756","0330"
     38 "000756","0335"
     38 "000756","0340"
     42 "000756","0345"
     67 "000756","0350"
     33 "000756","0355"
     24 "000756","0405"
     30 "000756","0410"
     20 "000756","0415"
     17 "000756","0420"
     19 "000756","0425"
     15 "000756","0430"
     10 "000756","0435"
     10 "000756","0440"
     20 "000756","0445"
     16 "000756","0450"
      8 "000756","0455"
     10 "000756","0500"
      7 "000756","0505"
      8 "000756","0510"
      5 "000756","0515"
      5 "000756","0520"
      4 "000756","0525"
      3 "000756","0530"
      4 "000756","0535"
      6 "000756","0540"
      8 "000756","0545"
      4 "000756","0550"
     11 "000756","0555"
      7 "000756","0605"
      3 "000756","0610"
      5 "000756","0615"
      7 "000756","0620"
      7 "000756","0625"
     14 "000756","0630"
      3 "000756","0635"
      8 "000756","0640"
      2 "000756","0645"
      4 "000756","0650"
      4 "000756","0655"
      5 "000756","0700"
      3 "000756","0705"
      1 "000756","0710"
      4 "000756","0715"
      3 "000756","0720"
      4 "000756","0725"
      3 "000756","0730"
      4 "000756","0735"
      4 "000756","0740"
      1 "000756","0745"
      3 "000756","0750"
      8 "000756","0755"
      7 "000756","0800"
      8 "000756","0805"
      5 "000756","0810"
     10 "000756","0815"
      6 "000756","0820"
      4 "000756","0825"
      7 "000756","0830"
      4 "000756","0835"
      7 "000756","0840"
      4 "000756","0845"
     10 "000756","0850"
     10 "000756","0855"
      3 "000756","0910"
      2 "000756","0915"
      2 "000756","0920"
      7 "000756","0925"
     14 "000756","0930"
      8 "000756","0935"
      7 "000756","0940"
      3 "000756","0945"
      8 "000756","0950"
      9 "000756","0955"
     13 "000756","1000"
      5 "000756","1005"
      9 "000756","1010"
      5 "000756","1015"
      9 "000756","1020"
     12 "000756","1025"
      2 "000756","1030"
      9 "000756","1035"
     11 "000756","1040"
     15 "000756","1045"
     21 "000756","1050"
     11 "000756","1055"
     11 "000756","1100"
     16 "000756","1105"
     11 "000756","1110"
     10 "000756","1115"
     17 "000756","1120"
     13 "000756","1125"
     17 "000756","1130"
     18 "000756","1135"
     24 "000756","1140"
     23 "000756","1145"
     30 "000756","1150"
     19 "000756","1155"
     34 "000756","1200"
     33 "000756","1205"
     35 "000756","1210"
     27 "000756","1215"
     41 "000756","1220"
     25 "000756","1225"
     31 "000756","1230"
     26 "000756","1235"
     30 "000756","1240"
     34 "000756","1245"
     19 "000756","1250"
     23 "000756","1255"
     15 "000756","1305"
     35 "000756","1310"
     20 "000756","1315"
     39 "000756","1320"
     25 "000756","1325"
     24 "000756","1330"
     28 "000756","1335"
     22 "000756","1340"
     30 "000756","1345"
     33 "000756","1350"
     27 "000756","1355"
     18 "000756","1400"
     29 "000756","1405"
     22 "000756","1410"
     22 "000756","1415"
     17 "000756","1420"
     25 "000756","1425"
     38 "000756","1430"
     19 "000756","1435"
     33 "000756","1440"
     14 "000756","1445"
     26 "000756","1450"
     21 "000756","1455"
     17 "000756","1500"
     29 "000756","1505"
     33 "000756","1510"
     24 "000756","1515"
     19 "000756","1520"
     26 "000756","1525"
     22 "000756","1530"
     23 "000756","1535"
     21 "000756","1540"
     14 "000756","1545"
     25 "000756","1550"
     25 "000756","1555"
     23 "000756","1600"
     37 "000756","1605"
     50 "000756","1610"
     29 "000756","1615"
     31 "000756","1620"
     34 "000756","1625"
     35 "000756","1630"
     38 "000756","1635"
     31 "000756","1640"
     23 "000756","1645"
     35 "000756","1650"
     35 "000756","1655"
     55 "000756","1700"
     37 "000756","1705"
     28 "000756","1710"
     25 "000756","1715"
     28 "000756","1720"
     28 "000756","1725"
     22 "000756","1730"
     23 "000756","1735"
     20 "000756","1740"
     20 "000756","1745"
     24 "000756","1750"
     23 "000756","1755"
     28 "000756","1805"
     15 "000756","1810"
     28 "000756","1815"
     39 "000756","1820"
     15 "000756","1825"
     25 "000756","1830"
     20 "000756","1835"
     16 "000756","1840"
     11 "000756","1845"
     17 "000756","1850"
     27 "000756","1855"
     17 "000756","1900"
      9 "000756","1905"
     27 "000756","1910"
     16 "000756","1915"
     23 "000756","1920"
     27 "000756","1925"
     30 "000756","1930"
     24 "000756","1935"
     22 "000756","1940"
     24 "000756","1945"
     19 "000756","1950"
     11 "000756","1955"
     28 "000756","2000"
     24 "000756","2005"
     16 "000756","2010"
     15 "000756","2015"
     12 "000756","2020"
     13 "000756","2025"
     21 "000756","2030"
     10 "000756","2035"
     25 "000756","2040"
     14 "000756","2045"
     19 "000756","2050"
     14 "000756","2055"
     22 "000756","2100"
     22 "000756","2105"
      5 "000756","2110"
     17 "000756","2115"
     20 "000756","2120"
     22 "000756","2125"
     19 "000756","2130"
     16 "000756","2135"
     15 "000756","2140"
     10 "000756","2145"
     15 "000756","2150"
     15 "000756","2155"
     14 "000756","2200"
     11 "000756","2205"
     19 "000756","2210"
     10 "000756","2215"
      8 "000756","2220"
     13 "000756","2225"
     18 "000756","2230"
      6 "000756","2235"
     17 "000756","2240"
     34 "000756","2245"
     16 "000756","2250"
      7 "000756","2255"
      7 "000756","2300"
     17 "000756","2305"
     28 "000756","2310"
     11 "000756","2315"
      9 "000756","2320"
     10 "000756","2325"
      9 "000756","2330"
     10 "000756","2335"
     13 "000756","2340"
     16 "000756","2345"
      5 "000756","2350"
      4 "000756","2355"
     16 "000797","0755"
     12 "000797","0800"
     12 "000797","0805"
     11 "000797","0810"
     14 "000797","0815"
     15 "000797","0820"
     13 "000797","0825"
     14 "000797","0830"
     10 "000797","0835"
     10 "000797","0840"
     13 "000797","0845"
     12 "000797","0850"
     17 "000797","0855"
     15 "000797","0910"
     40 "000797","0915"
     35 "000797","0920"
     18 "000797","0925"
     18 "000797","0930"
     33 "000797","0935"
     49 "000797","0940"
     42 "000797","0945"
     62 "000797","0950"
     27 "000797","0955"
     34 "000797","1000"
     34 "000797","1005"
     19 "000797","1010"
     25 "000797","1015"
     18 "000797","1020"
     26 "000797","1025"
     42 "000797","1030"
     30 "000797","1035"
     61 "000797","1040"
     63 "000797","1045"
     65 "000797","1050"
     48 "000797","1055"
     63 "000797","1100"
     75 "000797","1105"
     42 "000797","1110"
     54 "000797","1115"
     50 "000797","1120"
     68 "000797","1125"
    104 "000797","1130"
     87 "000797","1135"
     84 "000797","1140"
     90 "000797","1145"
     88 "000797","1150"
    119 "000797","1155"
    139 "000797","1200"
     85 "000797","1205"
    154 "000797","1210"
     99 "000797","1215"
    155 "000797","1220"
    181 "000797","1225"
    112 "000797","1230"
    111 "000797","1235"
     89 "000797","1240"
    105 "000797","1300"
     75 "000797","1305"
    163 "000797","1310"
    137 "000797","1315"
     94 "000797","1320"
    116 "000797","1325"
    126 "000797","1330"
    233 "000797","1335"
    129 "000797","1340"
    134 "000797","1345"
     98 "000797","1350"
    121 "000797","1355"
    137 "000797","1400"
    125 "000797","1405"
    115 "000797","1410"
    149 "000797","1415"
    197 "000797","1420"
    144 "000797","1425"
    122 "000797","1430"
     87 "000797","1435"
    116 "000797","1440"
    122 "000797","1445"
    201 "000797","1450"
    148 "000797","1455"
    117 "000797","1500"
    179 "000797","1505"
    155 "000797","1510"
     89 "000797","1515"
    137 "000797","1520"
    213 "000797","1525"
    186 "000797","1530"
    145 "000797","1535"
    159 "000797","1540"
    147 "000797","1545"
    175 "000797","1550"
     89 "000797","1610"
    104 "000797","1615"
     91 "000797","1620"
    102 "000797","1625"
     98 "000797","1630"
     68 "000797","1635"
     58 "000797","1640"
     57 "000797","1645"
     71 "000797","1650"
     46 "000797","1655"
      6 "000797","1700"
     13 "000797","1705"
     11 "000797","1710"
     10 "000797","1715"
     10 "000797","1720"
     12 "000797","1725"
     10 "000797","1730"
      9 "000797","1735"
     12 "000797","1740"
     13 "000797","1745"
     14 "000797","1750"
     10 "000797","1755"
     12 "000797","1800"
     15 "000797","1805"
      9 "000797","1810"
     13 "000797","1815"
     11 "000797","1820"
     10 "000797","1825"
     11 "000797","1830"
     10 "000797","1835"
     13 "000797","1840"
     13 "000797","1845"
     11 "000797","1850"
     10 "000797","1855"
     12 "000797","1915"
     11 "000797","1920"
     13 "000797","1925"
     11 "000797","1930"
     13 "000797","1935"
     10 "000797","1940"
     13 "000797","1945"
     10 "000797","1950"
      9 "000797","1955"
     12 "000797","2000"
     14 "000797","2005"
     10 "000797","2010"
     10 "000797","2015"
     12 "000797","2020"
     10 "000797","2025"
     10 "000797","2030"
     13 "000797","2035"
     12 "000797","2040"
     10 "000797","2045"
     12 "000797","2050"
     12 "000797","2055"
     12 "000797","2100"
     14 "000797","2105"
     10 "000797","2110"
     10 "000797","2115"
     19 "000792","0000"
     28 "000792","0005"
     28 "000792","0010"
     27 "000792","0015"
     16 "000792","0020"
     27 "000792","0025"
     16 "000792","0030"
     15 "000792","0035"
     12 "000792","0040"
     19 "000792","0045"
     15 "000792","0050"
     18 "000792","0055"
     18 "000792","0100"
     11 "000792","0105"
     13 "000792","0110"
     11 "000792","0115"
     16 "000792","0120"
     15 "000792","0125"
     23 "000792","0130"
     11 "000792","0135"
     22 "000792","0140"
     15 "000792","0145"
     17 "000792","0150"
     15 "000792","0210"
     13 "000792","0215"
     11 "000792","0220"
     14 "000792","0225"
     13 "000792","0230"
     16 "000792","0235"
     15 "000792","0240"
     13 "000792","0245"
     12 "000792","0250"
     23 "000792","0255"
     26 "000792","0300"
     16 "000792","0305"
     13 "000792","0310"
     14 "000792","0315"
     13 "000792","0320"
     19 "000792","0325"
     15 "000792","0330"
     17 "000792","0335"
     21 "000792","0340"
     13 "000792","0345"
     14 "000792","0350"
     19 "000792","0410"
     18 "000792","0415"
     12 "000792","0420"
     10 "000792","0425"
     16 "000792","0430"
     10 "000792","0435"
     25 "000792","0440"
     16 "000792","0445"
     11 "000792","0450"
     12 "000792","0455"
     15 "000792","0500"
     13 "000792","0505"
     11 "000792","0510"
     16 "000792","0515"
     12 "000792","0520"
     14 "000792","0525"
     15 "000792","0530"
     15 "000792","0535"
     12 "000792","0540"
      8 "000792","0545"
      9 "000792","0550"
     11 "000792","0555"
     10 "000792","0600"
      9 "000792","0605"
      5 "000792","0610"
      7 "000792","0615"
     13 "000792","0620"
     16 "000792","0625"
     10 "000792","0630"
     17 "000792","0635"
     11 "000792","0640"
     14 "000792","0645"
     12 "000792","0650"
     16 "000792","0655"
     12 "000792","0700"
     14 "000792","0705"
     12 "000792","0710"
      9 "000792","0715"
     15 "000792","0720"
     16 "000792","0725"
     12 "000792","0730"
     17 "000792","0735"
     11 "000792","0740"
     15 "000792","0745"
     11 "000792","0750"
     12 "000792","0810"
     14 "000792","0815"
     12 "000792","0820"
     13 "000792","0825"
     13 "000792","0830"
     13 "000792","0835"
     12 "000792","0840"
     12 "000792","0845"
     12 "000792","0850"
     19 "000792","0855"
     21 "000792","0910"
     17 "000792","0915"
     19 "000792","0920"
     16 "000792","0925"
     21 "000792","0930"
     13 "000792","0935"
     37 "000792","0940"
     27 "000792","0945"
     34 "000792","0950"
     20 "000792","0955"
     27 "000792","1000"
     39 "000792","1005"
     37 "000792","1010"
     34 "000792","1015"
     30 "000792","1020"
     57 "000792","1025"
     39 "000792","1030"
     54 "000792","1035"
     46 "000792","1040"
     56 "000792","1045"
     62 "000792","1050"
     40 "000792","1055"
     54 "000792","1100"
     79 "000792","1105"
    104 "000792","1110"
     80 "000792","1115"
    111 "000792","1120"
    117 "000792","1125"
    135 "000792","1130"
    131 "000792","1135"
    106 "000792","1140"
    114 "000792","1145"
    130 "000792","1150"
    158 "000792","1155"
    156 "000792","1200"
    142 "000792","1205"
    115 "000792","1210"
    152 "000792","1230"
    170 "000792","1235"
    161 "000792","1240"
    153 "000792","1245"
    178 "000792","1250"
    158 "000792","1255"
    210 "000792","1300"
    197 "000792","1305"
    193 "000792","1310"
    151 "000792","1315"
    212 "000792","1320"
    201 "000792","1325"
    190 "000792","1330"
    177 "000792","1335"
    197 "000792","1340"
    157 "000792","1345"
    206 "000792","1350"
    172 "000792","1355"
    174 "000792","1400"
    157 "000792","1405"
    189 "000792","1410"
    109 "000792","1415"
    170 "000792","1420"
    162 "000792","1425"
    112 "000792","1430"
    158 "000792","1435"
    143 "000792","1440"
    141 "000792","1445"
